coma	1	0.45
fell	0	0.0
accident	0	0.0
treated	0	0.0
Japanese	0	0.0
medical	0	0.0
centre	0	0.0
moved	0	0.0
months	0	0.0
hospital	0	0.0
Nice	0	0.0
intensive	1	0.2
Placed	0	0.0
intensive care unit	1	0.1
rehabilitation	1	0.65
care	0	0.0
unit	0	0.0
December	0	0.0
began	0	0.0
rehabilitation therapy	1	0.25
therapy	1	0.05
Philippe	1	0.05
Bianchi	0	0.0
father	0	0.0
described	1	0.05
non-progress	1	0.2
daily torture	1	0.2
daily	0	0.0
torture	1	0.25
Renault	1	0.05
Bianchi	0	0.0
French	0	0.0
Formula	0	0.0
inaugural	1	0.6
Formula	0	0.0
Euro	0	0.0
Series	0	0.0
champion	0	0.0
inaugural member	1	0.1
Ferrari	1	0.05
member	0	0.0
Driver	0	0.0
Academy	0	0.0
charged	1	0.15
artist	0	0.0
occasions	1	0.3
Pavlensky	1	0.1
November	0	0.0
Federal	1	0.05
set	0	0.0
Russia	0	0.0
Federal Security Service	1	0.05
headquarters	1	0.35
Security	0	0.0
Service	0	0.0
door	0	0.0
fire	0	0.0
Moscow	0	0.0
Pavlensky	1	0.05
artwork	1	0.05
called	0	0.0
Threat	1	0.25
named	0	0.0
sentenced	1	0.15
prison	1	0.05
term	0	0.0
vandalism	1	0.95
released	0	0.0
months	0	0.0
June	0	0.0
Anastasia Slonina	1	0.05
Anastasia	0	0.0
actress	1	0.05
Slonina	0	0.0
theatre	1	0.05
working	0	0.0
Teatr	1	0.05
Moscow	0	0.0
called	0	0.0
Teatr.doc	1	0.05
liberal	1	0.45
liberal plays	1	0.05
filed	0	0.0
plays	0	0.0
filed rape charges	1	0.05
rape	1	0.05
charges	0	0.0
Pavlensky	0	0.0
Oksana	1	0.1
partner	0	0.0
claims	1	0.05
theatre	0	0.0
CCTV video footage	1	0.05
CCTV	0	0.0
video footage	1	0.1
video	0	0.0
footage	1	0.2
Pavlensky	0	0.0
beating	1	0.05
men	0	0.0
Slonina	0	0.0
boyfriend	0	0.0
parking	0	0.0
lot	0	0.0
October	0	0.0
appear	1	0.05
Pavlensky	0	0.0
video	0	0.0
detained	1	0.9
Pavlensky	0	0.0
Oksana	0	0.0
Sheremetyevo	1	0.15
December	0	0.0
questioning	1	0.2
airport	0	0.0
hours	0	0.0
Indianapolis	1	0.05
day	0	0.0
Indianapolis Motor Speedway	0	0.0
Doug Boles	1	0.05
Motor	0	0.0
Speedway	0	0.0
president	0	0.0
Doug	0	0.0
Hulman	1	0.05
Boles	0	0.0
Mark Miles	1	0.05
Company	0	0.0
Mark	0	0.0
officially	1	0.2
Miles	0	0.0
officially announced	1	0.05
announced	1	0.35
Wilson	0	0.0
death	0	0.0
accident	1	0.1
Karam	0	0.0
walk	0	0.0
evaluated	1	0.95
foot injury	1	0.05
foot	0	0.0
injury	1	0.05
released	1	0.15
hospital	0	0.0
day	0	0.0
Andretti	1	0.05
Wilson	0	0.0
Autosport	0	0.0
teammate	1	0.3
teammate Ryan	1	0.05
Hunter-Reay	1	0.05
Ryan	0	0.0
celebrate	1	0.2
won	0	0.0
race	0	0.0
finding	0	0.0
Wilson	0	0.0
accident	0	0.0
Victory Lane	0	0.0
Victory	0	0.0
stated	1	0.05
Lane	0	0.0
teammate	1	0.1
thoughts	0	0.0
Justin	0	0.0
's	0	0.0
friend	0	0.0
hard	1	0.05
's	0	0.0
bit	0	0.0
knowing	0	0.0
Formula One	1	0.05
Wilson	0	0.0
Formula	0	0.0
Champ Car driver	1	0.05
Champ	0	0.0
ride	1	0.05
Car	0	0.0
driver	0	0.0
entering	1	0.05
Andretti	1	0.05
season	0	0.0
joined	0	0.0
seven-race	0	0.0
seven-race deal	1	0.1
deal	1	0.05
contract	1	0.3
previously	1	0.25
acquiring	1	0.65
races	0	0.0
acquiring sponsorship	1	0.1
sponsorship	1	0.7
increased	1	0.05
deal	0	0.0
events	1	0.05
recorded	1	0.15
August	0	0.0
Wilson	0	0.0
best finish	1	0.05
Mid-Ohio Sports Car Course	1	0.05
finish	0	0.0
Mid-Ohio	0	0.0
Sports	0	0.0
Car	0	0.0
Course	0	0.0
excused	1	0.3
n't	0	0.0
car	0	0.0
means	0	0.0
'm	0	0.0
evidence	1	0.25
Wikinews	0	0.0
self-medicating	1	0.65
self-medicating insects	1	0.05
insects	0	0.0
widespread	1	0.5
widespread do you think this phenomenon	0	0.0
phenomenon	1	0.9
reality	0	0.0
first evidence	1	0.05
NB	0	0.0
's	0	0.0
evidence	1	0.1
self-medication	1	0.2
insects	0	0.0
Moths	1	0.15
definitely	1	0.1
fruit	0	0.0
flies	0	0.0
evidence	1	0.25
's	0	0.0
evidence in honey bees and bumble-bees as well	0	0.0
bumble-bees	1	0.35
honey	0	0.0
bees	0	0.0
wide-spread	1	0.15
insect	0	0.0
insect world	1	0.05
world	0	0.0
doubt	1	0.05
cases documented	0	0.0
time	0	0.0
cases	0	0.0
documented	1	0.55
taking care of themselves	0	0.0
Insects	0	0.0
animals	0	0.0
general	0	0.0
good	0	0.0
taking	0	0.0
care	0	0.0
locate	0	0.0
Wikinews	0	0.0
ants	0	0.0
healing	1	0.25
healing substances	1	0.2
substances	1	0.1
wild	0	0.0
NB	0	0.0
Very	0	0.0
good	0	0.0
question	0	0.0
's	0	0.0
important	0	0.0
Bidens	1	0.05
Obamas	0	0.0
pictured	1	0.2
pictured together	0	0.0
file	0	0.0
enjoyed	1	0.05
unusually	1	0.25
warm relationship	1	0.05
close	0	0.0
warm	0	0.0
relationship	0	0.0
ceremony	1	0.45
described	1	0.05
highly emotional	1	0.05
press	0	0.0
highly	0	0.0
emotional	1	0.1
cited	1	0.15
Obama	0	0.0
running mate	1	0.15
choice	0	0.0
Biden	0	0.0
running	0	0.0
mate	0	0.0
career	1	0.05
described	1	0.1
arguments	1	0.35
a lion of American history	1	0.05
sort	0	0.0
brothers	0	0.0
Biden	0	0.0
lion	0	0.0
American	0	0.0
history	0	0.0
modified	1	0.45
made	0	0.0
fourth	0	0.0
time	0	0.0
history	0	0.0
modified form	1	0.1
Medal of Freedom	1	0.05
form	0	0.0
Medal	0	0.0
distinction	1	0.85
Freedom	0	0.0
awarded	1	0.05
Pope John Paul	1	0.05
Biden	0	0.0
joined	0	0.0
Pope	0	0.0
then-former	0	0.0
John	0	0.0
Paul	0	0.0
II	0	0.0
Secretary	0	0.0
President	0	0.0
Ronald	0	0.0
Reagan	0	0.0
General	0	0.0
Secretary of State	0	0.0
Colin Powell	1	0.05
State	0	0.0
Colin	0	0.0
Powell	0	0.0
ceremony	1	0.05
Early	0	0.0
comically	1	0.85
Obama	0	0.0
noted	0	0.0
Internet	0	0.0
bromance	1	0.9
chance	0	0.0
talk	0	0.0
spreading	1	0.3
Martin	0	0.0
spreading multiple	0	0.0
multiple	1	0.1
multiple conspiracy theories	0	0.0
conspiracy	1	0.6
conspiracy theories	1	0.2
theories	1	0.1
concerning	1	0.15
President	1	0.05
birth	0	0.0
religion	0	0.0
President Barack Obama	0	0.0
previously	1	0.05
Barack	0	0.0
Obama	0	0.0
Democratic	1	0.05
ran	0	0.0
presidential	1	0.2
Party	0	0.0
presidential nomination	1	0.05
nomination	1	0.5
unsuccessfully	1	0.35
unsuccessfully sought	1	0.05
sought	1	0.4
Republican	1	0.1
backing	0	0.0
Republican Party	0	0.0
Party	0	0.0
Primary	0	0.0
received	0	0.0
total	0	0.0
votes	0	0.0
New	0	0.0
Hampshire	0	0.0
primary	1	0.05
ballot	1	0.4
appeared	1	0.05
harbor	1	0.45
Martin	0	0.0
harbor high expectations	0	0.0
expectations	1	0.2
high	0	0.0
electoral	1	0.3
electoral success	1	0.1
debates	1	0.2
success	0	0.0
hopes	0	0.0
receive	0	0.0
invitation	0	0.0
reference	1	0.05
seventeen candidates	0	0.0
debates	1	0.1
candidates	0	0.0
invited	0	0.0
August	0	0.0
Fox	0	0.0
News	0	0.0
casts	1	0.2
Martin	0	0.0
eighteenth	1	0.1
eighteenth candidate	0	0.0
willing	1	0.1
candidate	0	0.0
participate	1	0.1
second-tier	1	0.3
second-tier debate	1	0.05
debate	1	0.1
Moreover	0	0.0
second-most	1	0.05
declares	0	0.0
exciting	1	0.1
reserving	1	0.05
candidate	0	0.0
praises	1	0.2
place	0	0.0
Trump	0	0.0
Martin	0	0.0
throughout	1	0.05
announcement	1	0.4
According	0	0.0
According to	1	0.05
Agus	1	0.05
Agus Supriatna	1	0.05
Supriatna	1	0.1
chief	1	0.05
pilot	1	0.05
Air	0	0.0
Force	0	0.0
reported	1	0.1
technical	1	0.1
technical problems	1	0.15
requested	1	0.05
problems	0	0.0
return to base	1	0.05
return	0	0.0
base	1	0.05
en	1	0.05
aircraft	0	0.0
en route	1	0.45
route	1	0.05
Soewondo	1	0.1
Natuna	1	0.1
Air	0	0.0
Force	0	0.0
Base	0	0.0
crew	1	0.25
air	0	0.0
force	0	0.0
crew members	0	0.0
on board	1	0.1
members	0	0.0
reported	0	0.0
board	0	0.0
total	0	0.0
number	0	0.0
fatalities	1	0.9
continued	1	0.05
change	0	0.0
reports	0	0.0
reported	0	0.0
Police	0	0.0
found	0	0.0
dead	0	0.0
bodies	0	0.0
crash	0	0.0
ground	0	0.0
raising	0	0.0
death toll	1	0.1
death	0	0.0
toll	1	0.05
high	0	0.0
people	0	0.0
identified	1	0.05
bodies	0	0.0
blood sampling	1	0.3
blood	0	0.0
sampling	1	0.3
newspaper	0	0.0
official	0	0.0
told	0	0.0
Jakarta	1	0.05
Globe	0	0.0
allegations	1	0.95
passengers	1	0.05
aircraft	1	0.05
limited	1	0.05
military	0	0.0
families	0	0.0
civilian	1	0.3
military	0	0.0
allowed	0	0.0
fly	0	0.0
civilian passengers	1	0.1
passengers	0	0.0
related to military	1	0.05
air	0	0.0
force	0	0.0
chief	0	0.0
related	0	0.0
military personnel	1	0.05
military	0	0.0
personnel	1	0.1
special circumstances	1	0.15
special	0	0.0
circumstances	1	0.55
make out	1	0.05
make	0	0.0
resident	1	0.2
doors	0	0.0
plane	0	0.0
quoted	1	0.4
newspaper	0	0.0
Haveeru Daily	0	0.0
Haveeru	0	0.0
Daily	0	0.0
appeared	1	0.15
claim	0	0.0
plane	0	0.0
appeared to be headed	1	0.05
headed	1	0.25
Diego	0	0.0
direction	0	0.0
Diego Garcia	0	0.0
Garcia	0	0.0
According	1	0.05
Huffington	1	0.05
Haveeru	0	0.0
Post	0	0.0
reported	1	0.05
witnesses	1	0.35
interviewed	1	0.55
authorities	1	0.35
deemed	1	0.45
truthful	0	0.0
statements	0	0.0
Maldive military officials	1	0.05
Maldive	0	0.0
Malaysian	1	0.05
military	0	0.0
officials	0	0.0
officials	1	0.05
aircraft	1	0.05
airspace	1	0.25
Maldive	0	0.0
went missing	1	0.05
time	0	0.0
MH370	0	0.0
missing	0	0.0
monitoring	1	0.8
Based	0	0.0
indication	1	0.35
date	0	0.0
observed	1	0.15
Flight	0	0.0
MH370	0	0.0
military radars	1	0.2
military	0	0.0
radars	1	0.2
country	0	0.0
Maldives	0	0.0
Furthermore	1	0.15
data	1	0.05
radars	1	0.1
analysed	1	0.75
Maldives	0	0.0
airports	0	0.0
indication	1	0.35
shows	0	0.0
said flight	0	0.0
flight	1	0.05
Transport Minister	1	0.05
Malaysian	0	0.0
Transport	0	0.0
Hishamuddin	0	0.0
Minister	0	0.0
Hishamuddin Hussein	0	0.0
Hussein	0	0.0
located	1	0.1
fined	1	0.35
posting	0	0.0
days	0	0.0
photograph	1	0.05
incident	1	0.05
gained	1	0.15
gained international attention	0	0.0
international	1	0.1
international attention	1	0.05
attention	1	0.05
parked	1	0.1
woman	0	0.0
named	0	0.0
police	0	0.0
vehicle	0	0.0
reserved	1	0.25
reserved spot	1	0.15
spot	1	0.05
Petrer	1	0.05
snapped	1	0.6
snapped a photo	0	0.0
photo	0	0.0
caption	1	0.05
posted	0	0.0
photo	0	0.0
bloody	1	0.15
Park	0	0.0
bloody well please	1	0.1
fined	1	0.05
n't	0	0.0
Portillo	1	0.05
Fernando	0	0.0
spokesperson	1	0.3
local	0	0.0
police	0	0.0
vehicle	1	0.05
told	0	0.0
local	0	0.0
media	0	0.0
responding	1	0.35
parked	0	0.0
police	0	0.0
emergency	1	0.15
reported	1	0.05
story	0	0.0
internationally	1	0.25
local	0	0.0
news	0	0.0
website	0	0.0
began	0	0.0
reported	0	0.0
Citizens	1	0.05
July	0	0.0
went into effect	1	0.05
Security	0	0.0
law	0	0.0
effect	0	0.0
response	1	0.05
law	0	0.0
written	0	0.0
violent	1	0.2
violent protests	1	0.1
protests	1	0.2
enactment	1	0.85
Even	0	0.0
widespread	1	0.35
widespread criticism	1	0.2
criticism	1	0.4
NATO	0	0.0
agreed	0	0.0
NATO summit	1	0.1
summit	1	0.65
Warsaw	1	0.05
year	0	0.0
Defence	1	0.05
Defence Minister	0	0.0
Macierewicz	1	0.05
Minister	0	0.0
Antoni	0	0.0
ceremony	1	0.55
troops	1	0.1
waited	0	0.0
long	0	0.0
time	0	0.0
told	0	0.0
decades	1	0.45
waited	0	0.0
sometimes almost losing hope	0	0.0
feeling	0	0.0
left	0	0.0
sometimes	0	0.0
losing	0	0.0
hope	0	0.0
sometimes feeling	0	0.0
protected civilization	1	0.05
feeling	0	0.0
protected	0	0.0
civilization	1	0.4
aggression	1	0.65
came from the east	0	0.0
east	0	0.0
attended	1	0.05
Hundreds	0	0.0
members	0	0.0
public	0	0.0
ceremony	1	0.15
crossed	1	0.05
German	0	0.0
border	0	0.0
soldiers	0	0.0
crossed in	1	0.05
Germany	0	0.0
Operation	1	0.05
Part	0	0.0
Operation Atlantic Resolve	1	0.1
Atlantic	0	0.0
Resolve	1	0.25
deployment	1	0.75
Abrams tanks	0	0.0
set	0	0.0
include	0	0.0
Abrams	0	0.0
Bradley Fighting Vehicles	0	0.0
tanks	0	0.0
Bradley	0	0.0
Vehicles	1	0.1
Fighting	0	0.0
Paladin	1	0.05
Paladin artillery	0	0.0
artillery	1	0.85
deployment	1	0.3
largest	0	0.0
Cold War	1	0.1
US	0	0.0
troops	0	0.0
Europe	0	0.0
Cold	0	0.0
War	0	0.0
ended	0	0.0
unidentified	1	0.45
unidentified man	1	0.05
summonsed	1	1.0
man	0	0.0
appear	1	0.05
Maidstone Magistrates	1	0.05
Maidstone	0	0.0
Magistrates	1	0.05
Court	0	0.0
February	0	0.0
dangerous driving	0	0.0
As	0	0.0
dangerous	0	0.0
injury	1	0.15
driving	0	0.0
causing	0	0.0
dangerous driving	1	0.05
dangerous	0	0.0
criminal	1	0.1
driving	0	0.0
faces	0	0.0
counts	0	0.0
criminal damage	1	0.1
damage	1	0.05
damaged	1	0.05
covering	0	0.0
bridge	0	0.0
vehicles	0	0.0
nonfatal	1	0.55
nonfatal accident	1	0.1
elderly	1	0.05
accident	0	0.0
left	0	0.0
elderly motorcyclist	1	0.05
motorcyclist	1	0.1
motorcyclist with broken	0	0.0
ribs	1	0.15
broken	0	0.0
avoiding	1	0.1
bike	0	0.0
tonnes	1	0.15
falling debris	1	0.1
falling	0	0.0
debris	1	0.75
lorries	1	0.15
partially	1	0.25
crushed	1	0.05
collapse	1	0.3
triggered	1	0.5
triggered when a digger	0	0.0
digger	1	0.35
lorry	1	0.1
back	0	0.0
lorry struck	0	0.0
struck	1	0.05
concrete	1	0.2
bridge	0	0.0
investigate	1	0.35
Kent	0	0.0
Police	0	0.0
continue	0	0.0
await	1	0.15
Highways	0	0.0
England	0	0.0
probe	1	0.05
deciding	1	0.05
results	0	0.0
launch	1	0.25
collapse	1	0.15
August	0	0.0
millions	1	0.05
caused	0	0.0
pounds	1	0.05
damage, and closed	0	0.0
damage	0	0.0
major route	1	0.05
closed	0	0.0
major	0	0.0
route	1	0.1
hours	0	0.0
accident	0	0.0
led	1	0.05
discussions	1	0.3
discussions regarding	1	0.05
regarding	1	0.1
safety	0	0.0
cars	0	0.0
suggestion	1	0.2
addition	0	0.0
canopy	1	0.8
cockpit	1	0.7
car	0	0.0
controversial	1	0.4
topic	0	0.0
opposed	1	0.05
supported	0	0.0
safety	0	0.0
reasons	0	0.0
affecting	1	0.05
history	0	0.0
possibly	0	0.0
aerodynamics	1	0.85
s peripheral	1	0.05
car	0	0.0
limiting	0	0.0
peripheral	1	0.45
peripheral vision	1	0.35
vision	1	0.05
movement	0	0.0
escaping	1	0.05
car	0	0.0
worry	0	0.0
upside-down	1	0.05
burning	0	0.0
car	0	0.0
tether	1	0.5
nose cone	1	0.05
nose	0	0.0
cone	1	0.05
Hunter-Reay	0	0.0
car	0	0.0
mentioned renderings	0	0.0
mentioned	0	0.0
renderings	1	0.75
renderings developed	0	0.0
boomerang-like	1	0.35
developed	0	0.0
boomerang-like debris-deflector	1	0.3
debris-deflector	1	0.35
positioned	1	0.1
front	0	0.0
driver	0	0.0
tallest	1	0.05
question	0	0.0
raised	0	0.0
Wilson	0	0.0
height	0	0.0
feet	0	0.0
inches	0	0.0
tall	0	0.0
Wilson	0	0.0
IndyCar	1	0.1
Newgarden	1	0.05
Series	0	0.0
driver	0	0.0
driver	0	0.0
Josef	0	0.0
refuted	1	0.55
refuted the statement	1	0.05
statement	0	0.0
regulation	1	0.2
make	0	0.0
roll	1	0.05
tall	0	0.0
car	0	0.0
sitting	0	0.0
compared	0	0.0
roll hoop	1	0.05
hoop	1	0.05
's	0	0.0
safe	0	0.0
height	0	0.0
driver	0	0.0
car	0	0.0
activity	1	0.1
result	0	0.0
Adnan	0	0.0
arrested	1	0.15
arrested reportedly	1	0.1
reportedly	1	0.2
hunger strikes	1	0.3
times	0	0.0
hunger	0	0.0
strikes	1	0.1
lasted	0	0.0
lasted	1	0.05
days	0	0.0
release	1	0.15
days	0	0.0
token	1	0.15
strike	0	0.0
days	0	0.0
token of sympathy	1	0.15
sympathy	1	0.45
remaining	1	0.05
remaining Palestinian detainees	1	0.05
Palestinian detainees	0	0.0
Palestinian	0	0.0
detainees	1	0.95
Israeli	0	0.0
prisons	0	0.0
crashes	1	0.05
C-130	0	0.0
Hercules	0	0.0
Indonesian	1	0.05
Medan	0	0.0
Indonesia	0	0.0
Tuesday	0	0.0
crashed	1	0.25
Air	0	0.0
Force	0	0.0
C-130	0	0.0
Hercules	0	0.0
city	0	0.0
Medan	0	0.0
Indonesia	0	0.0
board	1	0.05
people	0	0.0
Sumatra	1	0.05
killed	0	0.0
people	0	0.0
ground	0	0.0
city	0	0.0
North	0	0.0
according	1	0.05
North Sumatra	1	0.05
North	0	0.0
Tarigan	1	0.05
Sumatra	0	0.0
police	0	0.0
Major	0	0.0
Officials	1	0.05
exploded	1	0.45
plane	0	0.0
impact	1	0.35
big fireball	1	0.05
big	0	0.0
fireball	1	0.3
military	1	0.05
took off	1	0.1
plane	0	0.0
crashed	1	0.1
pm	0	0.0
local	0	0.0
time	0	0.0
UTC	0	0.0
kilometers	1	0.15
a couple of	0	0.0
couple	0	0.0
minutes	0	0.0
decision	1	0.2
challenged	1	0.3
unsuccessfully	1	0.4
High Court	0	0.0
High	0	0.0
Court	0	0.0
pits	1	0.25
case	0	0.0
pits the two accused	0	0.0
accused	1	0.35
defend	1	0.05
death penalty	1	0.05
death	0	0.0
possibility	0	0.0
penalty	0	0.0
case	0	0.0
jeopardising	1	1.0
jeopardising international	0	0.0
international	1	0.05
international relations	1	0.05
relations	1	0.05
co-operated	1	0.1
Thai	0	0.0
police	0	0.0
light	1	0.05
confidential	1	0.6
agreement	0	0.0
report	0	0.0
charity	1	0.15
Legal	0	0.0
Reprieve	1	0.35
Concerns	1	0.1
assisted	0	0.0
men	0	0.0
statement	0	0.0
conduct	1	0.05
investigation	1	0.15
Thai	0	0.0
convictions	1	0.6
safety	0	0.0
raised	1	0.05
resulting	0	0.0
defence	1	0.15
beginning	0	0.0
defence lawyers	0	0.0
Thailand	0	0.0
lawyers	0	0.0
judge	1	0.05
position	0	0.0
information	0	0.0
assistance	1	0.15
acknowledges	1	0.55
Mr	0	0.0
Justice	0	0.0
Green	0	0.0
judgement	0	0.0
how the accused might structure their defences	0	0.0
accused	1	0.2
structure	1	0.1
defences	1	0.1
evidence	1	0.35
details	0	0.0
involved	1	0.1
Chan-o-cha	1	0.05
Cameron	0	0.0
arranged	1	0.25
observer	1	0.25
observer team	0	0.0
Metropolitan	1	0.05
team	0	0.0
Metropolitan Police	1	0.05
conduct	1	0.15
Police	0	0.0
conduct an inspection	0	0.0
inspection	1	0.2
Thai probe	1	0.05
Thai	0	0.0
probe	1	0.35
based	0	0.0
powers	0	0.0
Police	0	0.0
Act	0	0.0
duly	0	0.0
team	0	0.0
duly dispatched	1	0.1
dispatched	1	0.8
intent	1	0.35
prepared	0	0.0
report	0	0.0
assisting	1	0.1
assisting the victims	1	0.05
victims	1	0.1
families	0	0.0
expressly	1	0.3
UK	0	0.0
police	0	0.0
expressly forbidden	1	0.2
forbidden	1	0.5
ministerial	1	0.4
ministerial level	1	0.05
assistance	0	0.0
level	0	0.0
provide	0	0.0
authorities	1	0.35
Thai	0	0.0
involves	1	0.05
case	0	0.0
death penalty	1	0.05
death	0	0.0
penalty	1	0.05
established	1	0.05
Due	0	0.0
foreign	1	0.1
UK	0	0.0
policy	0	0.0
foreign death penalty	1	0.05
penalty	1	0.1
death	0	0.0
cases	0	0.0
report	0	0.0
shared	0	0.0
Thailand	0	0.0
Phyo	0	0.0
report	0	0.0
Lin	0	0.0
seeking	1	0.1
complex	1	0.05
Royal	0	0.0
Courts	0	0.0
Justice	0	0.0
heard	0	0.0
London	0	0.0
case	0	0.0
defendants	1	0.7
Using	0	0.0
Data	0	0.0
Protection	0	0.0
Act	0	0.0
assist	1	0.05
asked	0	0.0
police	0	0.0
report	0	0.0
assist their defence	0	0.0
defence	1	0.25
denied	1	0.15
young surface	1	0.1
means	0	0.0
young	0	0.0
surface	1	0.1
current	1	0.1
put	0	0.0
age	0	0.0
surface	1	0.05
million	1	0.05
years	0	0.0
craters	1	0.65
images	0	0.0
show	0	0.0
natural satellite	1	0.15
natural	0	0.0
satellite	1	0.4
Charon	0	0.0
mountains	0	0.0
NASA	0	0.0
water-ice	1	0.15
planet	0	0.0
made	0	0.0
space probe	1	0.05
February	0	0.0
space	0	0.0
probe	1	0.7
flew	1	0.05
Jupiter	1	0.15
future mission	1	0.05
future	0	0.0
mission	1	0.2
explore	1	0.3
Kuiper	0	0.0
Kuiper Belt	1	0.15
Belt	0	0.0
Bianchi	0	0.0
Formula	0	0.0
driver	0	0.0
Jules	0	0.0
Bianchi	0	0.0
dies	0	0.0
aged	0	0.0
Renault	1	0.05
Nürburgring	0	0.0
World	0	0.0
Series	0	0.0
race	0	0.0
serious	1	0.05
French	0	0.0
Formula	0	0.0
F1	0	0.0
driver	0	0.0
Jules	0	0.0
Bianchi	0	0.0
died	0	0.0
Friday	0	0.0
night	0	0.0
age	0	0.0
months	0	0.0
accident	1	0.1
Japanese	0	0.0
Japanese Grand Prix	1	0.05
Grand	0	0.0
Prix	0	0.0
announced	1	0.25
News	0	0.0
death	0	0.0
deep sadness	0	0.0
family	0	0.0
morning	0	0.0
deep	0	0.0
sadness	1	0.05
Philippe	0	0.0
parents	0	0.0
Jules	0	0.0
Bianchi	0	0.0
Christine	0	0.0
Mélanie	0	0.0
brother	0	0.0
Tom	0	0.0
sister	0	0.0
passed	1	0.05
make	0	0.0
Jules	0	0.0
passed away	1	0.2
admitted	1	0.3
night	0	0.0
Centre	0	0.0
Hospitalier	0	0.0
Universitaire	0	0.0
CHU	0	0.0
Nice	0	0.0
France	0	0.0
following	1	0.05
Suzuka Circuit	1	0.05
accident	0	0.0
October	0	0.0
Suzuka	0	0.0
Circuit	0	0.0
Japanese	0	0.0
Grand Prix	1	0.05
Formula	0	0.0
Grand	0	0.0
Prix	0	0.0
expedited	1	0.95
court	0	0.0
case	0	0.0
Burmese	1	0.05
nationals	0	0.0
trial accused	1	0.05
Zaw	0	0.0
Lin	0	0.0
Wai	0	0.0
Phyo	0	0.0
trial	0	0.0
accused	1	0.3
accused of murdering	1	0.05
murdering	1	0.1
Witheridge	1	0.05
David	0	0.0
Miller	0	0.0
Jersey	0	0.0
Hannah	0	0.0
England	0	0.0
defence	1	0.3
defence case	1	0.05
issued	1	0.1
case	0	0.0
due	0	0.0
begin	0	0.0
shortly	0	0.0
continue	0	0.0
mid	0	0.0
late	0	0.0
September	0	0.0
court	0	0.0
issued its judgement	1	0.05
judgement	1	0.35
following	1	0.05
today	0	0.0
hearing	1	0.1
Friday	0	0.0
victims	1	0.35
case	0	0.0
dates	0	0.0
September	0	0.0
year	0	0.0
murdered	1	0.05
found	0	0.0
Koh	1	0.05
Tao	1	0.05
beach	0	0.0
Witheridge	1	0.15
raped	1	0.05
attracted	1	0.05
case	0	0.0
worldwide	1	0.05
worldwide attention	1	0.05
confessing	1	0.5
attention	0	0.0
Lin	0	0.0
Phyo	0	0.0
re-enacting	1	0.8
killing	0	0.0
front	0	0.0
press	0	0.0
accused	1	0.1
confessions	1	0.45
claim	0	0.0
tortured	1	0.5
ongoing	1	0.3
trial	1	0.1
unfair	0	0.0
intervened	1	0.7
UK	0	0.0
Prime	0	0.0
Minister	0	0.0
David	0	0.0
Cameron	0	0.0
Prayut	1	0.1
speaking	0	0.0
Thai	0	0.0
Prime	0	0.0
Minister	0	0.0
Chan-o-cha	1	0.05
basically	1	0.2
diseases	1	0.3
collect	0	0.0
order	0	0.0
nest	0	0.0
disease	1	0.05
stop	0	0.0
actually	1	0.1
infect	1	0.35
Wikinews	1	0.05
research	1	0.3
Are	0	0.0
plans	0	0.0
follow	0	0.0
research	1	0.05
Might	0	0.0
species	0	0.0
Other	0	0.0
substances	0	0.0
NB	0	0.0
find	0	0.0
nature	0	0.0
sources	1	0.2
medicine	1	0.05
evidence	1	0.45
recent	0	0.0
tobacco	1	0.25
suggests	0	0.0
bumble	1	0.05
plays	0	0.0
similar	0	0.0
role	0	0.0
bumble bees	0	0.0
bees	0	0.0
Dalial Freitak	0	0.0
Dalial	0	0.0
currently running tests	1	0.05
Freitak	0	0.0
paper	0	0.0
running	0	0.0
running tests	0	0.0
Ph.D	1	0.1
tests	0	0.0
Siiri Fuchs	0	0.0
student	0	0.0
Siiri	0	0.0
substances	1	0.65
Fuchs	0	0.0
paper	0	0.0
effect	0	0.0
H2O2	0	0.0
hydrogen	0	0.0
peroxide	0	0.0
behaviour	1	0.5
described	1	0.1
species	1	0.4
comparison	1	0.55
ant	0	0.0
species	1	0.45
legislative	1	0.55
're	0	0.0
working	0	0.0
legislative leaders	1	0.05
moment	0	0.0
leaders	0	0.0
craft	1	0.1
begin	0	0.0
craft legislation	1	0.2
legislation	1	0.3
repeal	1	0.35
corrosive	1	0.65
corrosive elements	1	0.2
elements	1	0.05
Obamacare	1	0.1
individual	1	0.05
individual mandate	1	0.05
mandate	1	0.6
penalties	1	0.3
taxes	0	0.0
legislation	1	0.3
time	0	0.0
moving	0	0.0
separate	0	0.0
reforms	1	0.25
introduce	0	0.0
kind	0	0.0
insurance	1	0.05
American	0	0.0
health	0	0.0
care	0	0.0
lower	0	0.0
cost	0	0.0
health	0	0.0
growing the size of government	1	0.05
growing	0	0.0
government	1	0.05
size	0	0.0
Vice President-elect	1	0.1
Vice	0	0.0
President-elect	0	0.0
Mike	0	0.0
Pence	0	0.0
Senator	1	0.05
Democratic	0	0.0
Cantwell	1	0.05
Maria	0	0.0
stealing	1	0.3
Washington	0	0.0
view	0	0.0
call	0	0.0
stealing health care	0	0.0
health	0	0.0
care	0	0.0
Americans	0	0.0
filibuster	1	0.8
last-ditch	1	0.25
last-ditch tactic	1	0.15
tactic	1	0.25
opposed	1	0.05
parties	0	0.0
motion	1	0.15
refuse	1	0.05
relinquish	1	0.8
opponents	1	0.1
floor	0	0.0
give in	1	0.1
give	0	0.0
